Graph addvar/addexpr lines
1 100001
x istim.i
20.3875	2.98
20.4125	2.98
20.4375	2.98
20.4625	2.98
20.4875	2.98
20.5125	2.98
20.5375	2.98
20.5625	2.98
20.5875	2.98
20.6125	2.98
20.6375	2.98
20.6625	2.98
20.6875	2.98
20.7125	2.98
20.7375	2.98
20.7625	2.98
20.7875	2.98
20.8125	2.98
20.8375	2.98
20.8625	2.98
20.8875	2.98
20.9125	2.98
20.9375	2.98
20.9625	2.98
20.9875	2.98
21.0125	2.98
21.0375	2.98
21.0625	2.98
21.0875	2.98
21.1125	2.98
21.1375	2.98
21.1625	2.98
21.1875	2.98
21.2125	2.98
21.2375	2.98
21.2625	2.98
21.2875	2.98
21.3125	2.98
21.3375	2.98
21.3625	2.98
21.3875	2.98
21.4125	2.98
21.4375	2.98
21.4625	2.98
21.4875	2.98
21.5125	2.98
21.5375	2.98
21.5625	2.98
21.5875	2.98
21.6125	2.98
21.6375	2.98
21.6625	2.98
21.6875	2.98
21.7125	2.98
21.7375	2.98
21.7625	2.98
21.7875	2.98
21.8125	2.98
21.8375	2.98
21.8625	2.98
21.8875	2.98
21.9125	2.98
21.9375	2.98
21.9625	2.98
21.9875	2.98
22.0125	2.98
22.0375	2.98
22.0625	2.98
22.0875	2.98
22.1125	2.98
22.1375	2.98
22.1625	2.98
22.1875	2.98
22.2125	2.98
22.2375	2.98
22.2625	2.98
22.2875	2.98
22.3125	2.98
22.3375	2.98
22.3625	2.98
22.3875	2.98
22.4125	2.98
22.4375	2.98
22.4625	2.98
22.4875	2.98
22.5125	2.98
22.5375	2.98
22.5625	2.98
22.5875	2.98
22.6125	2.98
22.6375	2.98
22.6625	2.98
22.6875	2.98
22.7125	2.98
22.7375	2.98
22.7625	2.98
22.7875	2.98
22.8125	2.98
22.8375	2.98
22.8625	2.98
22.8875	2.98
22.9125	2.98
22.9375	2.98
22.9625	2.98
22.9875	2.98
23.0125	2.98
23.0375	2.98
23.0625	2.98
23.0875	2.98
23.1125	2.98
23.1375	2.98
23.1625	2.98
23.1875	2.98
23.2125	2.98
23.2375	2.98
23.2625	2.98
23.2875	2.98
23.3125	2.98
23.3375	2.98
23.3625	2.98
23.3875	2.98
23.4125	2.98
23.4375	2.98
23.4625	2.98
23.4875	2.98
23.5125	2.98
23.5375	2.98
23.5625	2.98
23.5875	2.98
23.6125	2.98
23.6375	2.98
23.6625	2.98
23.6875	2.98
23.7125	2.98
23.7375	2.98
23.7625	2.98
23.7875	2.98
23.8125	2.98
23.8375	2.98
23.8625	2.98
23.8875	2.98
23.9125	2.98
23.9375	2.98
23.9625	2.98
23.9875	2.98
24.0125	2.98
24.0375	2.98
24.0625	2.98
24.0875	2.98
24.1125	2.98
24.1375	2.98
24.1625	2.98
24.1875	2.98
24.2125	2.98
24.2375	2.98
24.2625	2.98
24.2875	2.98
24.3125	2.98
24.3375	2.98
24.3625	2.98
24.3875	2.98
24.4125	2.98
24.4375	2.98
24.4625	2.98
24.4875	2.98
24.5125	2.98
24.5375	2.98
24.5625	2.98
24.5875	2.98
24.6125	2.98
24.6375	2.98
24.6625	2.98
24.6875	2.98
24.7125	2.98
24.7375	2.98
24.7625	2.98
24.7875	2.98
24.8125	2.98
24.8375	2.98
24.8625	2.98
24.8875	2.98
24.9125	2.98
24.9375	2.98
24.9625	2.98
24.9875	2.98
25.0125	2.98
25.0375	2.98
25.0625	2.98
25.0875	2.98
25.1125	2.98
25.1375	2.98
25.1625	2.98
25.1875	2.98
25.2125	2.98
25.2375	2.98
25.2625	2.98
25.2875	2.98
25.3125	2.98
25.3375	2.98
25.3625	2.98
25.3875	2.98
25.4125	2.98
25.4375	2.98
25.4625	2.98
25.4875	2.98
25.5125	2.98
25.5375	2.98
25.5625	2.98
25.5875	2.98
25.6125	2.98
25.6375	2.98
25.6625	2.98
25.6875	2.98
25.7125	2.98
25.7375	2.98
25.7625	2.98
25.7875	2.98
25.8125	2.98
25.8375	2.98
25.8625	2.98
25.8875	2.98
25.9125	2.98
25.9375	2.98
25.9625	2.98
25.9875	2.98
26.0125	2.98
26.0375	2.98
26.0625	2.98
26.0875	2.98
26.1125	2.98
26.1375	2.98
26.1625	2.98
26.1875	2.98
26.2125	2.98
26.2375	2.98
26.2625	2.98
26.2875	2.98
26.3125	2.98
26.3375	2.98
26.3625	2.98
26.3875	2.98
26.4125	2.98
26.4375	2.98
26.4625	2.98
26.4875	2.98
26.5125	2.98
26.5375	2.98
26.5625	2.98
26.5875	2.98
26.6125	2.98
26.6375	2.98
26.6625	2.98
26.6875	2.98
26.7125	2.98
26.7375	2.98
26.7625	2.98
26.7875	2.98
26.8125	2.98
26.8375	2.98
26.8625	2.98
26.8875	2.98
26.9125	2.98
26.9375	2.98
26.9625	2.98
26.9875	2.98
27.0125	2.98
27.0375	2.98
27.0625	2.98
27.0875	2.98
27.1125	2.98
27.1375	2.98
27.1625	2.98
27.1875	2.98
27.2125	2.98
27.2375	2.98
27.2625	2.98
27.2875	2.98
27.3125	2.98
27.3375	2.98
27.3625	2.98
27.3875	2.98
27.4125	2.98
27.4375	2.98
27.4625	2.98
27.4875	2.98
27.5125	2.98
27.5375	2.98
27.5625	2.98
27.5875	2.98
27.6125	2.98
27.6375	2.98
27.6625	2.98
27.6875	2.98
27.7125	2.98
27.7375	2.98
27.7625	2.98
27.7875	2.98
27.8125	2.98
27.8375	2.98
27.8625	2.98
27.8875	2.98
27.9125	2.98
27.9375	2.98
27.9625	2.98
27.9875	2.98
28.0125	2.98
28.0375	2.98
28.0625	2.98
28.0875	2.98
28.1125	2.98
28.1375	2.98
28.1625	2.98
28.1875	2.98
28.2125	2.98
28.2375	2.98
28.2625	2.98
28.2875	2.98
28.3125	2.98
28.3375	2.98
28.3625	2.98
28.3875	2.98
28.4125	2.98
28.4375	2.98
28.4625	2.98
28.4875	2.98
28.5125	2.98
28.5375	2.98
28.5625	2.98
28.5875	2.98
28.6125	2.98
28.6375	2.98
28.6625	2.98
28.6875	2.98
28.7125	2.98
28.7375	2.98
28.7625	2.98
28.7875	2.98
28.8125	2.98
28.8375	2.98
28.8625	2.98
28.8875	2.98
28.9125	2.98
28.9375	2.98
28.9625	2.98
28.9875	2.98
29.0125	2.98
29.0375	2.98
29.0625	2.98
29.0875	2.98
29.1125	2.98
29.1375	2.98
29.1625	2.98
29.1875	2.98
29.2125	2.98
29.2375	2.98
29.2625	2.98
29.2875	2.98
29.3125	2.98
29.3375	2.98
29.3625	2.98
29.3875	2.98
29.4125	2.98
29.4375	2.98
29.4625	2.98
29.4875	2.98
29.5125	2.98
29.5375	2.98
29.5625	2.98
29.5875	2.98
29.6125	2.98
29.6375	2.98
29.6625	2.98
29.6875	2.98
29.7125	2.98
29.7375	2.98
29.7625	2.98
29.7875	2.98
29.8125	2.98
29.8375	2.98
29.8625	2.98
29.8875	2.98
29.9125	2.98
29.9375	2.98
29.9625	2.98
29.9875	2.98
30.0125	2.98
30.0375	2.98
30.0625	2.98
30.0875	2.98
30.1125	2.98
30.1375	2.98
30.1625	2.98
30.1875	2.98
30.2125	2.98
30.2375	2.98
30.2625	2.98
30.2875	2.98
30.3125	2.98
30.3375	2.98
30.3625	2.98
30.3875	2.98
30.4125	2.98
30.4375	2.98
30.4625	2.98
30.4875	2.98
30.5125	2.98
30.5375	2.98
30.5625	2.98
30.5875	2.98
30.6125	2.98
30.6375	2.98
30.6625	2.98
30.6875	2.98
30.7125	2.98
30.7375	2.98
30.7625	2.98
30.7875	2.98
30.8125	2.98
30.8375	2.98
30.8625	2.98
30.8875	2.98
30.9125	2.98
30.9375	2.98
30.9625	2.98
30.9875	2.98
31.0125	2.98
31.0375	2.98
31.0625	2.98
31.0875	2.98
31.1125	2.98
31.1375	2.98
31.1625	2.98
31.1875	2.98
31.2125	2.98
31.2375	2.98
31.2625	2.98
31.2875	2.98
31.3125	2.98
31.3375	2.98
31.3625	2.98
31.3875	2.98
31.4125	2.98
31.4375	2.98
31.4625	2.98
31.4875	2.98
31.5125	2.98
31.5375	2.98
31.5625	2.98
31.5875	2.98
31.6125	2.98
31.6375	2.98
31.6625	2.98
31.6875	2.98
31.7125	2.98
31.7375	2.98
31.7625	2.98
31.7875	2.98
31.8125	2.98
31.8375	2.98
31.8625	2.98
31.8875	2.98
31.9125	2.98
31.9375	2.98
31.9625	2.98
31.9875	2.98
32.0125	2.98
32.0375	2.98
32.0625	2.98
32.0875	2.98
32.1125	2.98
32.1375	2.98
32.1625	2.98
32.1875	2.98
32.2125	2.98
32.2375	2.98
32.2625	2.98
32.2875	2.98
32.3125	2.98
32.3375	2.98
32.3625	2.98
32.3875	2.98
32.4125	2.98
32.4375	2.98
32.4625	2.98
32.4875	2.98
32.5125	2.98
32.5375	2.98
32.5625	2.98
32.5875	2.98
32.6125	2.98
32.6375	2.98
32.6625	2.98
32.6875	2.98
32.7125	2.98
32.7375	2.98
32.7625	2.98
32.7875	2.98
32.8125	2.98
32.8375	2.98
32.8625	2.98
32.8875	2.98
32.9125	2.98
32.9375	2.98
32.9625	2.98
32.9875	2.98
33.0125	2.98
33.0375	2.98
33.0625	2.98
33.0875	2.98
33.1125	2.98
33.1375	2.98
33.1625	2.98
33.1875	2.98
33.2125	2.98
33.2375	2.98
33.2625	2.98
33.2875	2.98
33.3125	2.98
33.3375	2.98
33.3625	2.98
33.3875	2.98
33.4125	2.98
33.4375	2.98
33.4625	2.98
33.4875	2.98
33.5125	2.98
33.5375	2.98
33.5625	2.98
33.5875	2.98
33.6125	2.98
33.6375	2.98
33.6625	2.98
33.6875	2.98
33.7125	2.98
33.7375	2.98
33.7625	2.98
33.7875	2.98
33.8125	2.98
33.8375	2.98
33.8625	2.98
33.8875	2.98
33.9125	2.98
33.9375	2.98
33.9625	2.98
33.9875	2.98
34.0125	2.98
34.0375	2.98
34.0625	2.98
34.0875	2.98
34.1125	2.98
34.1375	2.98
34.1625	2.98
34.1875	2.98
34.2125	2.98
34.2375	2.98
34.2625	2.98
34.2875	2.98
34.3125	2.98
34.3375	2.98
34.3625	2.98
34.3875	2.98
34.4125	2.98
34.4375	2.98
34.4625	2.98
34.4875	2.98
34.5125	2.98
34.5375	2.98
34.5625	2.98
34.5875	2.98
34.6125	2.98
34.6375	2.98
34.6625	2.98
34.6875	2.98
34.7125	2.98
34.7375	2.98
34.7625	2.98
34.7875	2.98
34.8125	2.98
34.8375	2.98
34.8625	2.98
34.8875	2.98
34.9125	2.98
34.9375	2.98
34.9625	2.98
34.9875	2.98
35.0125	2.98
35.0375	2.98
35.0625	2.98
35.0875	2.98
35.1125	2.98
35.1375	2.98
35.1625	2.98
35.1875	2.98
35.2125	2.98
35.2375	2.98
35.2625	2.98
35.2875	2.98
35.3125	2.98
35.3375	2.98
35.3625	2.98
35.3875	2.98
35.4125	2.98
35.4375	2.98
35.4625	2.98
35.4875	2.98
35.5125	2.98
35.5375	2.98
35.5625	2.98
35.5875	2.98
35.6125	2.98
35.6375	2.98
35.6625	2.98
35.6875	2.98
35.7125	2.98
35.7375	2.98
35.7625	2.98
35.7875	2.98
35.8125	2.98
35.8375	2.98
35.8625	2.98
35.8875	2.98
35.9125	2.98
35.9375	2.98
35.9625	2.98
35.9875	2.98
36.0125	2.98
36.0375	2.98
36.0625	2.98
36.0875	2.98
36.1125	2.98
36.1375	2.98
36.1625	2.98
36.1875	2.98
36.2125	2.98
36.2375	2.98
36.2625	2.98
36.2875	2.98
36.3125	2.98
36.3375	2.98
36.3625	2.98
36.3875	2.98
36.4125	2.98
36.4375	2.98
36.4625	2.98
36.4875	2.98
36.5125	2.98
36.5375	2.98
36.5625	2.98
36.5875	2.98
36.6125	2.98
36.6375	2.98
36.6625	2.98
36.6875	2.98
36.7125	2.98
36.7375	2.98
36.7625	2.98
36.7875	2.98
36.8125	2.98
36.8375	2.98
36.8625	2.98
36.8875	2.98
36.9125	2.98
36.9375	2.98
36.9625	2.98
36.9875	2.98
37.0125	2.98
37.0375	2.98
37.0625	2.98
37.0875	2.98
37.1125	2.98
37.1375	2.98
37.1625	2.98
37.1875	2.98
37.2125	2.98
37.2375	2.98
37.2625	2.98
37.2875	2.98
37.3125	2.98
37.3375	2.98
37.3625	2.98
37.3875	2.98
37.4125	2.98
37.4375	2.98
37.4625	2.98
37.4875	2.98
37.5125	2.98
37.5375	2.98
37.5625	2.98
37.5875	2.98
37.6125	2.98
37.6375	2.98
37.6625	2.98
37.6875	2.98
37.7125	2.98
37.7375	2.98
37.7625	2.98
37.7875	2.98
37.8125	2.98
37.8375	2.98
37.8625	2.98
37.8875	2.98
37.9125	2.98
37.9375	2.98
37.9625	2.98
37.9875	2.98
38.0125	2.98
38.0375	2.98
38.0625	2.98
38.0875	2.98
38.1125	2.98
38.1375	2.98
38.1625	2.98
38.1875	2.98
38.2125	2.98
38.2375	2.98
38.2625	2.98
38.2875	2.98
38.3125	2.98
38.3375	2.98
38.3625	2.98
38.3875	2.98
38.4125	2.98
38.4375	2.98
38.4625	2.98
38.4875	2.98
38.5125	2.98
38.5375	2.98
38.5625	2.98
38.5875	2.98
38.6125	2.98
38.6375	2.98
38.6625	2.98
38.6875	2.98
